Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
Q01628,0.524685903159787,0.136705525397438,11,"","",Interferon-induced transmembrane protein 3,IFITM3,25371887997,>sp|Q01628|IFM3_HUMAN Interferon-induced transmembrane protein 3 OS=Homo sapiens GN=IFITM3 PE=1 SV=2
Q00534,0.524567535559107,0.0998762682431112,8,"","",Cyclin-dependent kinase 6,CDK6,19851407970,>sp|Q00534|CDK6_HUMAN Cyclin-dependent kinase 6 OS=Homo sapiens GN=CDK6 PE=1 SV=1
Q8NHV4-3;Q8NHV4-2,0.52438835839076,0.0647300321702632,6,"","",Protein NEDD1,NEDD1,891057245,>sp|Q8NHV4-3|NEDD1_HUMAN Isoform 3 of Protein NEDD1 OS=Homo sapiens GN=NEDD1;>sp|Q8NHV4-2|NEDD1_HUMAN Isoform 2 of Protein NEDD1 OS=Homo sapiens GN=NEDD1
Q9UM22;Q9UM22-3,0.524382565515619,0.102699975968328,6,"","",Mammalian ependymin-related protein 1,EPDR1,1636196531,>sp|Q9UM22|EPDR1_HUMAN Mammalian ependymin-related protein 1 OS=Homo sapiens GN=EPDR1 PE=1 SV=2;>sp|Q9UM22-3|EPDR1_HUMAN Isoform 3 of Mammalian ependymin-related protein 1 OS=Homo sapiens GN=EPDR1
P05556;P05556-2;P05556-5,0.524212025170951,0.135935279986525,13,"","",Integrin beta-1,ITGB1,504344884600,>sp|P05556|ITB1_HUMAN Integrin beta-1 OS=Homo sapiens GN=ITGB1 PE=1 SV=2;>sp|P05556-2|ITB1_HUMAN Isoform 2 of Integrin beta-1 OS=Homo sapiens GN=ITGB1;>sp|P05556-5|ITB1_HUMAN Isoform 5 of Integrin beta-1 OS=Homo sapiens GN=ITGB1
P19784,0.523840944676645,0.137881224340953,11,"","",Casein kinase II subunit alpha,CSNK2A2,61935343620,>sp|P19784|CSK22_HUMAN Casein kinase II subunit alpha OS=Homo sapiens GN=CSNK2A2 PE=1 SV=1
P01024,0.52361081232675,0.0516747471221789,6,"","",Complement C3;Complement C3 beta chain;C3-beta-c;Complement C3 alpha chain;C3a anaphylatoxin;Acylation stimulating protein;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2,C3,1479903389872,>sp|P01024|CO3_HUMAN Complement C3 OS=Homo sapiens GN=C3 PE=1 SV=2
P46939-2;P46939,0.5235550323055,0.13617401929232,9,"","",Utrophin,UTRN,49591085540,>sp|P46939-2|UTRO_HUMAN Isoform 2 of Utrophin OS=Homo sapiens GN=UTRN;>sp|P46939|UTRO_HUMAN Utrophin OS=Homo sapiens GN=UTRN PE=1 SV=2
Q9Y5J9,0.523101717100154,0.139064818264208,8,"","",Mitochondrial import inner membrane translocase subunit Tim8 B,TIMM8B,2544222690,>sp|Q9Y5J9|TIM8B_HUMAN Mitochondrial import inner membrane translocase subunit Tim8 B OS=Homo sapiens GN=TIMM8B PE=1 SV=1
Q5K651,0.522725787387835,0.143280041453483,10,"","",Sterile alpha motif domain-containing protein 9,SAMD9,3713978528,>sp|Q5K651|SAMD9_HUMAN Sterile alpha motif domain-containing protein 9 OS=Homo sapiens GN=SAMD9 PE=1 SV=1
Q96IZ0,0.522679175705378,0.0744944643141833,10,"","",PRKC apoptosis WT1 regulator protein,PAWR,42757612478,>sp|Q96IZ0|PAWR_HUMAN PRKC apoptosis WT1 regulator protein OS=Homo sapiens GN=PAWR PE=1 SV=1
Q14527;Q14527-2,0.522121914872532,0.095563285858604,8,"","",Helicase-like transcription factor,HLTF,41401046030,>sp|Q14527|HLTF_HUMAN Helicase-like transcription factor OS=Homo sapiens GN=HLTF PE=1 SV=2;>sp|Q14527-2|HLTF_HUMAN Isoform 2 of Helicase-like transcription factor OS=Homo sapiens GN=HLTF
Q13573,0.522093962386879,0.155977652488739,11,"","",SNW domain-containing protein 1,SNW1,44422807110,>sp|Q13573|SNW1_HUMAN SNW domain-containing protein 1 OS=Homo sapiens GN=SNW1 PE=1 SV=1
Q14674,0.52188352543521,0.0770980167322596,6,"","",Separin,ESPL1,3584041525,>sp|Q14674|ESPL1_HUMAN Separin OS=Homo sapiens GN=ESPL1 PE=1 SV=3
Q8TCB0,0.521803137067075,0.152335316426264,6,"","",Interferon-induced protein 44,IFI44,3735970080,>sp|Q8TCB0|IFI44_HUMAN Interferon-induced protein 44 OS=Homo sapiens GN=IFI44 PE=2 SV=2
Q92797,0.521717156499995,0.159703394347214,13,"","",Symplekin,SYMPK,45070805180,>sp|Q92797|SYMPK_HUMAN Symplekin OS=Homo sapiens GN=SYMPK PE=1 SV=2
P49662;P49662-2,0.521700627482907,0.103474747883855,8,"","",Caspase-4;Caspase-4 subunit 1;Caspase-4 subunit 2,CASP4,4763586050,>sp|P49662|CASP4_HUMAN Caspase-4 OS=Homo sapiens GN=CASP4 PE=1 SV=1;>sp|P49662-2|CASP4_HUMAN Isoform 2 of Caspase-4 OS=Homo sapiens GN=CASP4
P16189,0.521645774412803,0.157725663475841,6,"","","HLA class I histocompatibility antigen, A-31 alpha chain",HLA-A,1615093120,">sp|P16189|1A31_HUMAN HLA class I histocompatibility antigen, A-31 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=2"
P49005,0.521413243341565,0.112490969613037,9,Used,Positive,DNA polymerase delta subunit 2,POLD2,26223174566,>sp|P49005|DPOD2_HUMAN DNA polymerase delta subunit 2 OS=Homo sapiens GN=POLD2 PE=1 SV=1
Q96B97-2;Q96B97-3,0.521325416884923,0.10667861257383,5,"","",SH3 domain-containing kinase-binding protein 1,SH3KBP1,22804470,>sp|Q96B97-2|SH3K1_HUMAN Isoform 2 of SH3 domain-containing kinase-binding protein 1 OS=Homo sapiens GN=SH3KBP1;>sp|Q96B97-3|SH3K1_HUMAN Isoform 3 of SH3 domain-containing kinase-binding protein 1 OS=Homo sapiens GN=SH3KBP1
Q9Y2T3;Q9Y2T3-3;Q9Y2T3-2,0.520834936389283,0.152583182301438,7,"","",Guanine deaminase,GDA,4904573500,>sp|Q9Y2T3|GUAD_HUMAN Guanine deaminase OS=Homo sapiens GN=GDA PE=1 SV=1;>sp|Q9Y2T3-3|GUAD_HUMAN Isoform 3 of Guanine deaminase OS=Homo sapiens GN=GDA;>sp|Q9Y2T3-2|GUAD_HUMAN Isoform 2 of Guanine deaminase OS=Homo sapiens GN=GDA
Q8TE77;Q8TE77-3;Q8TE77-2,0.52068233657637,0.0216298679679654,5,"","",Protein phosphatase Slingshot homolog 3,SSH3,9935247600,>sp|Q8TE77|SSH3_HUMAN Protein phosphatase Slingshot homolog 3 OS=Homo sapiens GN=SSH3 PE=1 SV=2;>sp|Q8TE77-3|SSH3_HUMAN Isoform 3 of Protein phosphatase Slingshot homolog 3 OS=Homo sapiens GN=SSH3;>sp|Q8TE77-2|SSH3_HUMAN Isoform 2 of Protein phosphatase Sl
Q02153;Q02153-2;Q02153-3,0.520371731201398,0.156506028814855,7,"","",Guanylate cyclase soluble subunit beta-1,GUCY1B3,697254084,>sp|Q02153|GCYB1_HUMAN Guanylate cyclase soluble subunit beta-1 OS=Homo sapiens GN=GUCY1B3 PE=1 SV=1;>sp|Q02153-2|GCYB1_HUMAN Isoform HSGC-2 of Guanylate cyclase soluble subunit beta-1 OS=Homo sapiens GN=GUCY1B3;>sp|Q02153-3|GCYB1_HUMAN Isoform 3 of Guanyl
O94953,0.519980562583473,0.110675579810175,8,"","",Lysine-specific demethylase 4B,KDM4B,1306928474,>sp|O94953|KDM4B_HUMAN Lysine-specific demethylase 4B OS=Homo sapiens GN=KDM4B PE=1 SV=4
P30481,0.519865046400447,0.142905838417377,6,"","","HLA class I histocompatibility antigen, B-44 alpha chain",HLA-B,14124320400,">sp|P30481|1B44_HUMAN HLA class I histocompatibility antigen, B-44 alpha chain OS=Homo sapiens GN=HLA-B PE=1 SV=1"
O75326,0.519806198769631,0.138369355898742,7,"","",Semaphorin-7A,SEMA7A,3261260850,>sp|O75326|SEM7A_HUMAN Semaphorin-7A OS=Homo sapiens GN=SEMA7A PE=1 SV=1
Q16637-3;Q16637;Q16637-4;Q16637-2,0.519793465805718,0.127344066855036,8,"","",Survival motor neuron protein,SMN1,8184774934,>sp|Q16637-3|SMN_HUMAN Isoform SMN-delta7 of Survival motor neuron protein OS=Homo sapiens GN=SMN1;>sp|Q16637|SMN_HUMAN Survival motor neuron protein OS=Homo sapiens GN=SMN1 PE=1 SV=1;>sp|Q16637-4|SMN_HUMAN Isoform SMN-delta57 of Survival motor neuron prot
O95696-2,0.519777815638897,0.0977719550132292,10,"","",Bromodomain-containing protein 1,BRD1,3661629180,>sp|O95696-2|BRD1_HUMAN Isoform 2 of Bromodomain-containing protein 1 OS=Homo sapiens GN=BRD1
P16188,0.519638053733936,0.158131219103671,6,"","","HLA class I histocompatibility antigen, A-30 alpha chain",HLA-A,2515495430,">sp|P16188|1A30_HUMAN HLA class I histocompatibility antigen, A-30 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=2"
Q9H981;Q9H981-2,0.51946374620645,0.109133857395027,5,"","",Actin-related protein 8,ACTR8,2077102486,>sp|Q9H981|ARP8_HUMAN Actin-related protein 8 OS=Homo sapiens GN=ACTR8 PE=1 SV=2;>sp|Q9H981-2|ARP8_HUMAN Isoform 2 of Actin-related protein 8 OS=Homo sapiens GN=ACTR8
O43252,0.519277709129877,0.103838316465626,13,"","",Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1;Sulfate adenylyltransferase;Adenylyl-sulfate kinase,PAPSS1,75461021100,>sp|O43252|PAPS1_HUMAN Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1 OS=Homo sapiens GN=PAPSS1 PE=1 SV=2
Q13823,0.519019289246837,0.146272939382617,10,"","",Nucleolar GTP-binding protein 2,GNL2,18764063542,>sp|Q13823|NOG2_HUMAN Nucleolar GTP-binding protein 2 OS=Homo sapiens GN=GNL2 PE=1 SV=1
Q9UPN6;Q9UPN6-2,0.518806368132209,0.160687493784325,11,"","",Protein SCAF8,SCAF8,16148638290,>sp|Q9UPN6|SCAF8_HUMAN Protein SCAF8 OS=Homo sapiens GN=SCAF8 PE=1 SV=1;>sp|Q9UPN6-2|SCAF8_HUMAN Isoform 2 of Protein SCAF8 OS=Homo sapiens GN=SCAF8
Q13422-7;Q13422-4;Q13422-3,0.518045738854885,0.0984614895014861,5,"","","","",2335391560,>sp|Q13422-7|IKZF1_HUMAN Isoform Ik7 of DNA-binding protein Ikaros OS=Homo sapiens GN=IKZF1;>sp|Q13422-4|IKZF1_HUMAN Isoform Ik4 of DNA-binding protein Ikaros OS=Homo sapiens GN=IKZF1;>sp|Q13422-3|IKZF1_HUMAN Isoform Ik3 of DNA-binding protein Ikaros OS=Ho
P52701;P52701-3;P52701-4;P52701-2,0.517377855229877,0.127421707260167,14,"","",DNA mismatch repair protein Msh6,MSH6,293323140702,>sp|P52701|MSH6_HUMAN DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6 PE=1 SV=2;>sp|P52701-3|MSH6_HUMAN Isoform 3 of DNA mismatch repair protein Msh6 OS=Homo sapiens GN=MSH6;>sp|P52701-4|MSH6_HUMAN Isoform 4 of DNA mismatch repair protein Msh6 OS=
Q8NHQ9,0.517055513842149,0.0793294125970334,5,"","",ATP-dependent RNA helicase DDX55,DDX55,6520660218,>sp|Q8NHQ9|DDX55_HUMAN ATP-dependent RNA helicase DDX55 OS=Homo sapiens GN=DDX55 PE=1 SV=3
O43395,0.516992763553458,0.128673553365917,14,"","",U4/U6 small nuclear ribonucleoprotein Prp3,PRPF3,44225552330,>sp|O43395|PRPF3_HUMAN U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens GN=PRPF3 PE=1 SV=2
O14757;O14757-3;O14757-2,0.516984740774986,0.145265240897572,6,"","",Serine/threonine-protein kinase Chk1,CHEK1,1249199100,>sp|O14757|CHK1_HUMAN Serine/threonine-protein kinase Chk1 OS=Homo sapiens GN=CHEK1 PE=1 SV=2;>sp|O14757-3|CHK1_HUMAN Isoform 3 of Serine/threonine-protein kinase Chk1 OS=Homo sapiens GN=CHEK1;>sp|O14757-2|CHK1_HUMAN Isoform 2 of Serine/threonine-protein k
Q9H3S4,0.516960743266061,0.110044166345143,7,"","",Thiamin pyrophosphokinase 1,TPK1,4347110738,>sp|Q9H3S4|TPK1_HUMAN Thiamin pyrophosphokinase 1 OS=Homo sapiens GN=TPK1 PE=1 SV=1
P56377,0.51689628946251,0.138719999370817,8,"","",AP-1 complex subunit sigma-2,AP1S2,3773996920,>sp|P56377|AP1S2_HUMAN AP-1 complex subunit sigma-2 OS=Homo sapiens GN=AP1S2 PE=1 SV=1
P18583-5;P18583-7;P18583;P18583-9;P18583-2;P18583-10;P18583-4,0.516695997471151,0.144564236755924,12,"","",Protein SON,SON,49465477370,>sp|P18583-5|SON_HUMAN Isoform D of Protein SON OS=Homo sapiens GN=SON;>sp|P18583-7|SON_HUMAN Isoform G of Protein SON OS=Homo sapiens GN=SON;>sp|P18583|SON_HUMAN Protein SON OS=Homo sapiens GN=SON PE=1 SV=4;>sp|P18583-9|SON_HUMAN Isoform I of Protein SON
P04083,0.516150282379683,0.140048346985685,12,"","",Annexin A1,ANXA1,2424257983470,>sp|P04083|ANXA1_HUMAN Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2
Q5C9Z4,0.516012825403873,0.0896892785635748,8,"","",Nucleolar MIF4G domain-containing protein 1,NOM1,4157723967,>sp|Q5C9Z4|NOM1_HUMAN Nucleolar MIF4G domain-containing protein 1 OS=Homo sapiens GN=NOM1 PE=1 SV=1
Q969S3,0.515645105477407,0.0841997336688357,6,"","",Zinc finger protein 622,ZNF622,8696656880,>sp|Q969S3|ZN622_HUMAN Zinc finger protein 622 OS=Homo sapiens GN=ZNF622 PE=1 SV=1
P58107,0.515402951101353,0.0164523822063024,7,"","",Epiplakin,EPPK1,469294722471,>sp|P58107|EPIPL_HUMAN Epiplakin OS=Homo sapiens GN=EPPK1 PE=1 SV=2
Q13137-4;Q13137;Q13137-3;Q13137-2,0.515344543524084,0.0863842747707347,9,"","",Calcium-binding and coiled-coil domain-containing protein 2,CALCOCO2,4219750575,>sp|Q13137-4|CACO2_HUMAN Isoform 4 of Calcium-binding and coiled-coil domain-containing protein 2 OS=Homo sapiens GN=CALCOCO2;>sp|Q13137|CACO2_HUMAN Calcium-binding and coiled-coil domain-containing protein 2 OS=Homo sapiens GN=CALCOCO2 PE=1 SV=1;>sp|Q1313
A3KN83-3;A3KN83-2;A3KN83,0.515337830421142,0.148233334502205,10,"","",Protein strawberry notch homolog 1,SBNO1,6375922530,>sp|A3KN83-3|SBNO1_HUMAN Isoform 3 of Protein strawberry notch homolog 1 OS=Homo sapiens GN=SBNO1;>sp|A3KN83-2|SBNO1_HUMAN Isoform 2 of Protein strawberry notch homolog 1 OS=Homo sapiens GN=SBNO1;>sp|A3KN83|SBNO1_HUMAN Protein strawberry notch homolog 1 OS
Q7Z460,0.514952495984294,0.127488473693708,10,"","",CLIP-associating protein 1,CLASP1,19054775100,>sp|Q7Z460|CLAP1_HUMAN CLIP-associating protein 1 OS=Homo sapiens GN=CLASP1 PE=1 SV=1
O15121,0.514921048554245,0.0505462013827434,5,"","",Sphingolipid delta(4)-desaturase DES1,DEGS1,5721035330,>sp|O15121|DEGS1_HUMAN Sphingolipid delta(4)-desaturase DES1 OS=Homo sapiens GN=DEGS1 PE=1 SV=1
P46087;P46087-4;P46087-2;P46087-3,0.514764419566273,0.144914108197844,12,"","",Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase,NOP2,116503374300,>sp|P46087|NOP2_HUMAN Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase OS=Homo sapiens GN=NOP2 PE=1 SV=2;>sp|P46087-4|NOP2_HUMAN Isoform 4 of Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase OS=Homo sapiens GN=NOP2;>sp|P46087-2|NOP2_HUMAN
Q96T51;Q96T51-2,0.514427600852466,0.120128070616083,12,"","",RUN and FYVE domain-containing protein 1,RUFY1,20071421460,>sp|Q96T51|RUFY1_HUMAN RUN and FYVE domain-containing protein 1 OS=Homo sapiens GN=RUFY1 PE=1 SV=2;>sp|Q96T51-2|RUFY1_HUMAN Isoform 2 of RUN and FYVE domain-containing protein 1 OS=Homo sapiens GN=RUFY1
O00182-2;O00182,0.514299000739718,0.154005160936266,9,"","",Galectin-9,LGALS9,26721700020,>sp|O00182-2|LEG9_HUMAN Isoform Short of Galectin-9 OS=Homo sapiens GN=LGALS9;>sp|O00182|LEG9_HUMAN Galectin-9 OS=Homo sapiens GN=LGALS9 PE=1 SV=2
Q07157,0.513511846453058,0.0407921389006103,6,"","",Tight junction protein ZO-1,TJP1,61688973520,>sp|Q07157|ZO1_HUMAN Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3
Q92989,0.513464813824811,0.127889365285372,5,"","",Polyribonucleotide 5-hydroxyl-kinase Clp1,CLP1,1929485600,>sp|Q92989|CLP1_HUMAN Polyribonucleotide 5-hydroxyl-kinase Clp1 OS=Homo sapiens GN=CLP1 PE=1 SV=1
O75477,0.513356760895205,0.0716937886085731,7,"","",Erlin-1,ERLIN1,20108957090,>sp|O75477|ERLN1_HUMAN Erlin-1 OS=Homo sapiens GN=ERLIN1 PE=1 SV=1
Q9BYK8;Q9BYK8-2;Q9BYK8-4,0.513306132767942,0.125071737994973,9,"","",Helicase with zinc finger domain 2,HELZ2,7951010685,>sp|Q9BYK8|HELZ2_HUMAN Helicase with zinc finger domain 2 OS=Homo sapiens GN=HELZ2 PE=1 SV=6;>sp|Q9BYK8-2|HELZ2_HUMAN Isoform 2 of Helicase with zinc finger domain 2 OS=Homo sapiens GN=HELZ2;>sp|Q9BYK8-4|HELZ2_HUMAN Isoform 3 of Helicase with zinc finger d
Q14195-2,0.5130482723851,0.126401124974492,13,"","","","",355610992754,>sp|Q14195-2|DPYL3_HUMAN Isoform LCRMP-4 of Dihydropyrimidinase-related protein 3 OS=Homo sapiens GN=DPYSL3
P09601,0.512599254705773,0.10671166508999,8,"","",Heme oxygenase 1,HMOX1,173994306740,>sp|P09601|HMOX1_HUMAN Heme oxygenase 1 OS=Homo sapiens GN=HMOX1 PE=1 SV=1
P10319,0.51242135213103,0.150572831322802,6,"","","HLA class I histocompatibility antigen, B-58 alpha chain",HLA-B,1181164089,">sp|P10319|1B58_HUMAN HLA class I histocompatibility antigen, B-58 alpha chain OS=Homo sapiens GN=HLA-B PE=1 SV=1"
O60828-2;O60828;O60828-5;O60828-4;O60828-3,0.512283084814022,0.123934752743685,10,"","",Polyglutamine-binding protein 1,PQBP1,9460342640,>sp|O60828-2|PQBP1_HUMAN Isoform 2 of Polyglutamine-binding protein 1 OS=Homo sapiens GN=PQBP1;>sp|O60828|PQBP1_HUMAN Polyglutamine-binding protein 1 OS=Homo sapiens GN=PQBP1 PE=1 SV=1;>sp|O60828-5|PQBP1_HUMAN Isoform 5 of Polyglutamine-binding protein 1 O
Q9UKE5-2;Q9UKE5-5,0.512251777178991,0.0940190226782426,7,"","","","",3018734650,>sp|Q9UKE5-2|TNIK_HUMAN Isoform 2 of TRAF2 and NCK-interacting protein kinase OS=Homo sapiens GN=TNIK;>sp|Q9UKE5-5|TNIK_HUMAN Isoform 5 of TRAF2 and NCK-interacting protein kinase OS=Homo sapiens GN=TNIK
Q96FK6,0.51224787593993,0.144264637893645,7,"","",WD repeat-containing protein 89,WDR89,1148061360,>sp|Q96FK6|WDR89_HUMAN WD repeat-containing protein 89 OS=Homo sapiens GN=WDR89 PE=2 SV=1
Q14894,0.512217365948267,0.159461060832162,7,"","",Ketimine reductase mu-crystallin,CRYM,5723115450,>sp|Q14894|CRYM_HUMAN Ketimine reductase mu-crystallin OS=Homo sapiens GN=CRYM PE=1 SV=1
O95340;O95340-2,0.512209885219396,0.0865674286440237,9,"","",Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2;Sulfate adenylyltransferase;Adenylyl-sulfate kinase,PAPSS2,162045730020,>sp|O95340|PAPS2_HUMAN Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2 OS=Homo sapiens GN=PAPSS2 PE=1 SV=2;>sp|O95340-2|PAPS2_HUMAN Isoform B of Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2 OS=Homo sapiens GN=PAPSS2
P13747,0.512137746802545,0.155191183470855,7,"","","HLA class I histocompatibility antigen, alpha chain E",HLA-E,2984222600,">sp|P13747|HLAE_HUMAN HLA class I histocompatibility antigen, alpha chain E OS=Homo sapiens GN=HLA-E PE=1 SV=3"
Q9BQP7,0.512115211879313,0.081009552845345,7,"","",Mitochondrial genome maintenance exonuclease 1,MGME1,5136122316,>sp|Q9BQP7|MGME1_HUMAN Mitochondrial genome maintenance exonuclease 1 OS=Homo sapiens GN=MGME1 PE=1 SV=1
P82970,0.511786630868332,0.101484244374848,9,"","",High mobility group nucleosome-binding domain-containing protein 5,HMGN5,32143823760,>sp|P82970|HMGN5_HUMAN High mobility group nucleosome-binding domain-containing protein 5 OS=Homo sapiens GN=HMGN5 PE=1 SV=1
Q29718,0.511667469687889,0.160255111039554,6,"","","HLA class I histocompatibility antigen, B-82 alpha chain",HLA-B,794665240,">sp|Q29718|1B82_HUMAN HLA class I histocompatibility antigen, B-82 alpha chain OS=Homo sapiens GN=HLA-B PE=1 SV=1"
P56199,0.5115202732276,0.159519183156484,6,"","",Integrin alpha-1,ITGA1,131740614,>sp|P56199|ITA1_HUMAN Integrin alpha-1 OS=Homo sapiens GN=ITGA1 PE=1 SV=2
O14933;O14933-2,0.511405835088917,0.138928011604649,8,"","",Ubiquitin/ISG15-conjugating enzyme E2 L6,UBE2L6,6165413295,>sp|O14933|UB2L6_HUMAN Ubiquitin/ISG15-conjugating enzyme E2 L6 OS=Homo sapiens GN=UBE2L6 PE=1 SV=4;>sp|O14933-2|UB2L6_HUMAN Isoform 2 of Ubiquitin/ISG15-conjugating enzyme E2 L6 OS=Homo sapiens GN=UBE2L6
Q9TQE0,0.511174857950211,0.161259556164793,6,"","","HLA class II histocompatibility antigen, DRB1-9 beta chain",HLA-DRB1,4744669000,">sp|Q9TQE0|2B19_HUMAN HLA class II histocompatibility antigen, DRB1-9 beta chain OS=Homo sapiens GN=HLA-DRB1 PE=1 SV=1"
Q9NUQ8;Q9NUQ8-2,0.509722435048016,0.129572108732426,13,"","",ATP-binding cassette sub-family F member 3,ABCF3,20147731948,>sp|Q9NUQ8|ABCF3_HUMAN ATP-binding cassette sub-family F member 3 OS=Homo sapiens GN=ABCF3 PE=1 SV=2;>sp|Q9NUQ8-2|ABCF3_HUMAN Isoform 2 of ATP-binding cassette sub-family F member 3 OS=Homo sapiens GN=ABCF3
P61289;P61289-2,0.509595643593008,0.116753077946488,15,"","",Proteasome activator complex subunit 3,PSME3,136176191677,>sp|P61289|PSME3_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens GN=PSME3 PE=1 SV=1;>sp|P61289-2|PSME3_HUMAN Isoform 2 of Proteasome activator complex subunit 3 OS=Homo sapiens GN=PSME3
Q8NDI1;Q8NDI1-3;Q8NDI1-2,0.509446592997583,0.148329292066272,7,"","",EH domain-binding protein 1,EHBP1,4099384463,>sp|Q8NDI1|EHBP1_HUMAN EH domain-binding protein 1 OS=Homo sapiens GN=EHBP1 PE=1 SV=3;>sp|Q8NDI1-3|EHBP1_HUMAN Isoform 3 of EH domain-binding protein 1 OS=Homo sapiens GN=EHBP1;>sp|Q8NDI1-2|EHBP1_HUMAN Isoform 2 of EH domain-binding protein 1 OS=Homo sapie
Q8WV28;Q8WV28-2;Q8WV28-3,0.509318018185923,0.112173376980345,6,"","",B-cell linker protein,BLNK,571839960,>sp|Q8WV28|BLNK_HUMAN B-cell linker protein OS=Homo sapiens GN=BLNK PE=1 SV=2;>sp|Q8WV28-2|BLNK_HUMAN Isoform 2 of B-cell linker protein OS=Homo sapiens GN=BLNK;>sp|Q8WV28-3|BLNK_HUMAN Isoform 3 of B-cell linker protein OS=Homo sapiens GN=BLNK
Q8N8K9;Q8N8K9-3,0.509155216783486,0.0943576498585638,6,"","",Uncharacterized protein KIAA1958,KIAA1958,656427110,>sp|Q8N8K9|K1958_HUMAN Uncharacterized protein KIAA1958 OS=Homo sapiens GN=KIAA1958 PE=1 SV=1;>sp|Q8N8K9-3|K1958_HUMAN Isoform 3 of Uncharacterized protein KIAA1958 OS=Homo sapiens GN=KIAA1958
Q92610,0.509056459248333,0.0779353479434377,8,"","",Zinc finger protein 592,ZNF592,2854349354,>sp|Q92610|ZN592_HUMAN Zinc finger protein 592 OS=Homo sapiens GN=ZNF592 PE=1 SV=2
Q9BVV7,0.509037345488176,0.120921123481257,8,"","",Mitochondrial import inner membrane translocase subunit Tim21,TIMM21,2711810340,>sp|Q9BVV7|TIM21_HUMAN Mitochondrial import inner membrane translocase subunit Tim21 OS=Homo sapiens GN=TIMM21 PE=1 SV=1
Q12929;Q12929-2,0.508900781696203,0.144169824941606,10,"","",Epidermal growth factor receptor kinase substrate 8,EPS8,4397926857,>sp|Q12929|EPS8_HUMAN Epidermal growth factor receptor kinase substrate 8 OS=Homo sapiens GN=EPS8 PE=1 SV=1;>sp|Q12929-2|EPS8_HUMAN Isoform 2 of Epidermal growth factor receptor kinase substrate 8 OS=Homo sapiens GN=EPS8
P16157-5;P16157-21;P16157-6,0.50839399241611,0.158417169892715,7,"","",Ankyrin-1,ANK1,648279317240,>sp|P16157-5|ANK1_HUMAN Isoform Er3 of Ankyrin-1 OS=Homo sapiens GN=ANK1;>sp|P16157-21|ANK1_HUMAN Isoform Br21 of Ankyrin-1 OS=Homo sapiens GN=ANK1;>sp|P16157-6|ANK1_HUMAN Isoform Er4 of Ankyrin-1 OS=Homo sapiens GN=ANK1
O94919,0.50829085686826,0.128622444592882,7,"","",Endonuclease domain-containing 1 protein,ENDOD1,13719544730,>sp|O94919|ENDD1_HUMAN Endonuclease domain-containing 1 protein OS=Homo sapiens GN=ENDOD1 PE=1 SV=2
Q16563-2,0.508262999367883,0.147421380084738,9,"","",Synaptophysin-like protein 1,SYPL1,59514899500,>sp|Q16563-2|SYPL1_HUMAN Isoform 2 of Synaptophysin-like protein 1 OS=Homo sapiens GN=SYPL1
Q6SPF0,0.508002809285172,0.129101972567459,9,"","",Atherin,SAMD1,1578179460,>sp|Q6SPF0|SAMD1_HUMAN Atherin OS=Homo sapiens GN=SAMD1 PE=1 SV=1
Q9UHN6;Q9UHN6-2,0.5077831941834,0.126254673224564,7,"","",Transmembrane protein 2,TMEM2,5125715730,>sp|Q9UHN6|TMEM2_HUMAN Transmembrane protein 2 OS=Homo sapiens GN=TMEM2 PE=1 SV=1;>sp|Q9UHN6-2|TMEM2_HUMAN Isoform 2 of Transmembrane protein 2 OS=Homo sapiens GN=TMEM2
Q96ME1-4;Q96ME1-2;Q96ME1,0.507324398839213,0.132131711520035,7,"","",F-box/LRR-repeat protein 18,FBXL18,6978251387,>sp|Q96ME1-4|FXL18_HUMAN Isoform 4 of F-box/LRR-repeat protein 18 OS=Homo sapiens GN=FBXL18;>sp|Q96ME1-2|FXL18_HUMAN Isoform 2 of F-box/LRR-repeat protein 18 OS=Homo sapiens GN=FBXL18;>sp|Q96ME1|FXL18_HUMAN F-box/LRR-repeat protein 18 OS=Homo sapiens GN=FB
Q9NVD7,0.506981372237405,0.0361187542734608,5,"","",Alpha-parvin,PARVA,45455550921,>sp|Q9NVD7|PARVA_HUMAN Alpha-parvin OS=Homo sapiens GN=PARVA PE=1 SV=1
