"Majority.protein.IDs","Mean RF score","St Dev of score","Feature_count","Used_for_positive_training","Training_label","Protein.names","Gene.names","Summed_intensities","Fasta.headers"
"Q9UKL6;Q9UKL6-2",0.3887058565172428,0.04384323685949695,69,,,"Phosphatidylcholine transfer protein","PCTP",2.1831378E8,">sp|Q9UKL6|PPCT_HUMAN Phosphatidylcholine transfer protein OS=Homo sapiens GN=PCTP PE=1 SV=1;>sp|Q9UKL6-2|PPCT_HUMAN Isoform 2 of Phosphatidylcholine transfer protein OS=Homo sapiens GN=PCTP"
"Q8ND83-4;Q8ND83;Q8ND83-2",0.388575435473311,0.024972674796023525,48,,,"SLAIN motif-containing protein 1","SLAIN1",1.24445176E9,">sp|Q8ND83-4|SLAI1_HUMAN Isoform 4 of SLAIN motif-containing protein 1 OS=Homo sapiens GN=SLAIN1;>sp|Q8ND83|SLAI1_HUMAN SLAIN motif-containing protein 1 OS=Homo sapiens GN=SLAIN1 PE=1 SV=3;>sp|Q8ND83-2|SLAI1_HUMAN Isoform 2 of SLAIN motif-containing protei"
"O15541",0.38851157203626874,0.03554795131892684,96,,,"RING finger protein 113A","RNF113A",3.527745604E9,">sp|O15541|R113A_HUMAN RING finger protein 113A OS=Homo sapiens GN=RNF113A PE=1 SV=1"
"Q68DH5",0.38850989576690553,0.02280861849479542,37,,,"LMBR1 domain-containing protein 2","LMBRD2",1.01783427E9,">sp|Q68DH5|LMBD2_HUMAN LMBR1 domain-containing protein 2 OS=Homo sapiens GN=LMBRD2 PE=2 SV=1"
"P35269",0.3884796023974283,0.08191665400918045,234,,,"General transcription factor IIF subunit 1","GTF2F1",2.0611685197E10,">sp|P35269|T2FA_HUMAN General transcription factor IIF subunit 1 OS=Homo sapiens GN=GTF2F1 PE=1 SV=2"
"Q15742;Q15742-3;Q15742-2",0.38844698785633824,0.030539609630798405,93,,,"NGFI-A-binding protein 2","NAB2",3.376798828E9,">sp|Q15742|NAB2_HUMAN NGFI-A-binding protein 2 OS=Homo sapiens GN=NAB2 PE=1 SV=1;>sp|Q15742-3|NAB2_HUMAN Isoform 3 of NGFI-A-binding protein 2 OS=Homo sapiens GN=NAB2;>sp|Q15742-2|NAB2_HUMAN Isoform 2 of NGFI-A-binding protein 2 OS=Homo sapiens GN=NAB2"
"Q9UBP0-3;Q9UBP0",0.38830362033402127,0.04933451672551464,107,,,"Spastin","SPAST",1.617611202E9,">sp|Q9UBP0-3|SPAST_HUMAN Isoform 3 of Spastin OS=Homo sapiens GN=SPAST;>sp|Q9UBP0|SPAST_HUMAN Spastin OS=Homo sapiens GN=SPAST PE=1 SV=1"
"Q14766;Q14766-4;Q14766-2;Q14766-3;Q14766-5",0.3882743564692633,0.030695711496677627,67,,,"Latent-transforming growth factor beta-binding protein 1","LTBP1",1.9558901953E10,">sp|Q14766|LTBP1_HUMAN Latent-transforming growth factor beta-binding protein 1 OS=Homo sapiens GN=LTBP1 PE=1 SV=4;>sp|Q14766-4|LTBP1_HUMAN Isoform 4 of Latent-transforming growth factor beta-binding protein 1 OS=Homo sapiens GN=LTBP1;>sp|Q14766-2|LTBP1_HU"
"Q7Z7K6",0.38820120216185927,0.04520791050739437,158,,,"Centromere protein V","CENPV",4.5796175883E10,">sp|Q7Z7K6|CENPV_HUMAN Centromere protein V OS=Homo sapiens GN=CENPV PE=1 SV=1"
"P49759-3;P49759",0.3880465247930225,0.030921651214096416,43,,,"Dual specificity protein kinase CLK1","CLK1",1.556378475E9,">sp|P49759-3|CLK1_HUMAN Isoform 3 of Dual specificity protein kinase CLK1 OS=Homo sapiens GN=CLK1;>sp|P49759|CLK1_HUMAN Dual specificity protein kinase CLK1 OS=Homo sapiens GN=CLK1 PE=1 SV=2"
"Q6R327-3;Q6R327",0.38800778538192116,0.054283633437200836,167,,,"Rapamycin-insensitive companion of mTOR","RICTOR",8.038968128E9,">sp|Q6R327-3|RICTR_HUMAN Isoform 3 of Rapamycin-insensitive companion of mTOR OS=Homo sapiens GN=RICTOR;>sp|Q6R327|RICTR_HUMAN Rapamycin-insensitive companion of mTOR OS=Homo sapiens GN=RICTOR PE=1 SV=1"
"P34910-2;P34910",0.3879458975054048,0.03421236916098376,93,,,"Protein EVI2B","EVI2B",1.51701159E9,">sp|P34910-2|EVI2B_HUMAN Isoform 2 of Protein EVI2B OS=Homo sapiens GN=EVI2B;>sp|P34910|EVI2B_HUMAN Protein EVI2B OS=Homo sapiens GN=EVI2B PE=1 SV=2"
"Q9BRR9-4;Q9BRR9-3;Q9BRR9-2;Q9BRR9-5;Q9BRR9",0.387921712347915,0.03407233559608075,76,,,"Rho GTPase-activating protein 9","ARHGAP9",1.13669561E9,">sp|Q9BRR9-4|RHG09_HUMAN Isoform 4 of Rho GTPase-activating protein 9 OS=Homo sapiens GN=ARHGAP9;>sp|Q9BRR9-3|RHG09_HUMAN Isoform 3 of Rho GTPase-activating protein 9 OS=Homo sapiens GN=ARHGAP9;>sp|Q9BRR9-2|RHG09_HUMAN Isoform 2 of Rho GTPase-activating pr"
"Q86TM6-3;Q86TM6;Q86TM6-2",0.3879167664102094,0.06271561715199922,131,,,"E3 ubiquitin-protein ligase synoviolin","SYVN1",2.875256629E9,">sp|Q86TM6-3|SYVN1_HUMAN Isoform 3 of E3 ubiquitin-protein ligase synoviolin OS=Homo sapiens GN=SYVN1;>sp|Q86TM6|SYVN1_HUMAN E3 ubiquitin-protein ligase synoviolin OS=Homo sapiens GN=SYVN1 PE=1 SV=2;>sp|Q86TM6-2|SYVN1_HUMAN Isoform 2 of E3 ubiquitin-protei"
"Q9UPQ0-10;Q9UPQ0-2;Q9UPQ0",0.38784819208968807,0.02909371007039966,56,,,"LIM and calponin homology domains-containing protein 1","LIMCH1",9.252073023E9,">sp|Q9UPQ0-10|LIMC1_HUMAN Isoform 10 of LIM and calponin homology domains-containing protein 1 OS=Homo sapiens GN=LIMCH1;>sp|Q9UPQ0-2|LIMC1_HUMAN Isoform 2 of LIM and calponin homology domains-containing protein 1 OS=Homo sapiens GN=LIMCH1;>sp|Q9UPQ0|LIMC1"
"P31431;P31431-2",0.3878337411115145,0.027751161546199533,56,,,"Syndecan-4","SDC4",1.021358138E10,">sp|P31431|SDC4_HUMAN Syndecan-4 OS=Homo sapiens GN=SDC4 PE=1 SV=2;>sp|P31431-2|SDC4_HUMAN Isoform 2 of Syndecan-4 OS=Homo sapiens GN=SDC4"
"Q9Y244",0.38777822510183985,0.054161855284203045,148,,,"Proteasome maturation protein","POMP",6.754203096E9,">sp|Q9Y244|POMP_HUMAN Proteasome maturation protein OS=Homo sapiens GN=POMP PE=1 SV=1"
"O43252",0.3877188972965713,0.06324698323837395,263,,,"Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1;Sulfate adenylyltransferase;Adenylyl-sulfate kinase","PAPSS1",7.54610211E10,">sp|O43252|PAPS1_HUMAN Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1 OS=Homo sapiens GN=PAPSS1 PE=1 SV=2"
"P25815",0.38765311835490107,0.03940433674487884,89,,,"Protein S100-P","S100P",3.0697154752E10,">sp|P25815|S100P_HUMAN Protein S100-P OS=Homo sapiens GN=S100P PE=1 SV=2"
"Q9HCP0-2;Q9HCP0",0.3876182028895044,0.025001786437533306,31,,,"Casein kinase I isoform gamma-1","CSNK1G1",3.2336279E8,">sp|Q9HCP0-2|KC1G1_HUMAN Isoform 1S of Casein kinase I isoform gamma-1 OS=Homo sapiens GN=CSNK1G1;>sp|Q9HCP0|KC1G1_HUMAN Casein kinase I isoform gamma-1 OS=Homo sapiens GN=CSNK1G1 PE=1 SV=1"
"Q99633",0.3875724502694802,0.049319157693625326,71,,,"Pre-mRNA-splicing factor 18","PRPF18",1.320342949E9,">sp|Q99633|PRP18_HUMAN Pre-mRNA-splicing factor 18 OS=Homo sapiens GN=PRPF18 PE=1 SV=1"
"Q86WH2",0.38755189953875596,0.0330705566916208,30,,,"Ras association domain-containing protein 3","RASSF3",1.21319539E9,">sp|Q86WH2|RASF3_HUMAN Ras association domain-containing protein 3 OS=Homo sapiens GN=RASSF3 PE=1 SV=1"
"Q9NY93;Q9NY93-2",0.387438096318252,0.06760676892757721,206,,,"Probable ATP-dependent RNA helicase DDX56","DDX56",2.62666431E10,">sp|Q9NY93|DDX56_HUMAN Probable ATP-dependent RNA helicase DDX56 OS=Homo sapiens GN=DDX56 PE=1 SV=1;>sp|Q9NY93-2|DDX56_HUMAN Isoform 2 of Probable ATP-dependent RNA helicase DDX56 OS=Homo sapiens GN=DDX56"
"Q2TB90;Q2TB90-3",0.38741836602380847,0.02633918445980893,49,,,"Putative hexokinase HKDC1","HKDC1",5.144665605E9,">sp|Q2TB90|HKDC1_HUMAN Putative hexokinase HKDC1 OS=Homo sapiens GN=HKDC1 PE=1 SV=3;>sp|Q2TB90-3|HKDC1_HUMAN Isoform 3 of Putative hexokinase HKDC1 OS=Homo sapiens GN=HKDC1"
"P43003-2;P43003",0.3873416118208722,0.029409403938874642,45,,,"Excitatory amino acid transporter 1","SLC1A3",1.16537268E8,">sp|P43003-2|EAA1_HUMAN Isoform 2 of Excitatory amino acid transporter 1 OS=Homo sapiens GN=SLC1A3;>sp|P43003|EAA1_HUMAN Excitatory amino acid transporter 1 OS=Homo sapiens GN=SLC1A3 PE=1 SV=1"
"Q9BUE0",0.3870566945732238,0.05480128991671925,118,,,"Mediator of RNA polymerase II transcription subunit 18","MED18",3.0264394E9,">sp|Q9BUE0|MED18_HUMAN Mediator of RNA polymerase II transcription subunit 18 OS=Homo sapiens GN=MED18 PE=1 SV=1"
"B1AK53",0.3870565806426202,0.02256920581254261,46,,,"Espin","ESPN",1.349725739E10,">sp|B1AK53|ESPN_HUMAN Espin OS=Homo sapiens GN=ESPN PE=1 SV=1"
"O00189",0.3870074808992321,0.02368139036269478,47,,,"AP-4 complex subunit mu-1","AP4M1",9.339679E8,">sp|O00189|AP4M1_HUMAN AP-4 complex subunit mu-1 OS=Homo sapiens GN=AP4M1 PE=1 SV=2"
"Q12841;Q12841-2",0.38700414136380895,0.025742239816345918,49,,,"Follistatin-related protein 1","FSTL1",2.9655946488E10,">sp|Q12841|FSTL1_HUMAN Follistatin-related protein 1 OS=Homo sapiens GN=FSTL1 PE=1 SV=1;>sp|Q12841-2|FSTL1_HUMAN Isoform 2 of Follistatin-related protein 1 OS=Homo sapiens GN=FSTL1"
"Q14865;Q14865-2",0.38690798868096316,0.022025002913379933,36,,,"AT-rich interactive domain-containing protein 5B","ARID5B",1.726959756E9,">sp|Q14865|ARI5B_HUMAN AT-rich interactive domain-containing protein 5B OS=Homo sapiens GN=ARID5B PE=1 SV=3;>sp|Q14865-2|ARI5B_HUMAN Isoform 2 of AT-rich interactive domain-containing protein 5B OS=Homo sapiens GN=ARID5B"
"O75629",0.3868775940263955,0.027598032229538275,65,,,"Protein CREG1","CREG1",2.39018318E9,">sp|O75629|CREG1_HUMAN Protein CREG1 OS=Homo sapiens GN=CREG1 PE=1 SV=1"
"Q8NBP0;Q8NBP0-2",0.38679247379650894,0.019805365755243453,39,,,"Tetratricopeptide repeat protein 13","TTC13",2.926105273E9,">sp|Q8NBP0|TTC13_HUMAN Tetratricopeptide repeat protein 13 OS=Homo sapiens GN=TTC13 PE=2 SV=3;>sp|Q8NBP0-2|TTC13_HUMAN Isoform 2 of Tetratricopeptide repeat protein 13 OS=Homo sapiens GN=TTC13"
"Q9BRD0;Q9BRD0-2",0.3867228781874187,0.037531317896734966,58,,,"BUD13 homolog","BUD13",1.061282041E9,">sp|Q9BRD0|BUD13_HUMAN BUD13 homolog OS=Homo sapiens GN=BUD13 PE=1 SV=1;>sp|Q9BRD0-2|BUD13_HUMAN Isoform 2 of BUD13 homolog OS=Homo sapiens GN=BUD13"
"Q8NEZ5;Q8NEZ5-3",0.38658074400121745,0.03243164374762058,194,,,"F-box only protein 22","FBXO22",1.4767744083E10,">sp|Q8NEZ5|FBX22_HUMAN F-box only protein 22 OS=Homo sapiens GN=FBXO22 PE=1 SV=1;>sp|Q8NEZ5-3|FBX22_HUMAN Isoform 3 of F-box only protein 22 OS=Homo sapiens GN=FBXO22"
"Q9NPA8;Q9NPA8-2",0.38652283244638824,0.053322358722404574,183,,,"Transcription and mRNA export factor ENY2","ENY2",1.125101261E10,">sp|Q9NPA8|ENY2_HUMAN Transcription and mRNA export factor ENY2 OS=Homo sapiens GN=ENY2 PE=1 SV=1;>sp|Q9NPA8-2|ENY2_HUMAN Isoform 2 of Transcription and mRNA export factor ENY2 OS=Homo sapiens GN=ENY2"
"Q15797",0.3865164979041134,0.029436772704335923,48,,,"Mothers against decapentaplegic homolog 1","SMAD1",1.368471576E9,">sp|Q15797|SMAD1_HUMAN Mothers against decapentaplegic homolog 1 OS=Homo sapiens GN=SMAD1 PE=1 SV=1"
"Q8IXZ2",0.3865053423377549,0.028727742210201752,40,,,"Zinc finger CCCH domain-containing protein 3","ZC3H3",2.40610627E8,">sp|Q8IXZ2|ZC3H3_HUMAN Zinc finger CCCH domain-containing protein 3 OS=Homo sapiens GN=ZC3H3 PE=1 SV=3"
"Q9NTX5-6;Q9NTX5-2;Q9NTX5",0.38646484120891583,0.06421992002627996,161,,,"Ethylmalonyl-CoA decarboxylase","ECHDC1",1.316360491E10,">sp|Q9NTX5-6|ECHD1_HUMAN Isoform 6 of Ethylmalonyl-CoA decarboxylase OS=Homo sapiens GN=ECHDC1;>sp|Q9NTX5-2|ECHD1_HUMAN Isoform 2 of Ethylmalonyl-CoA decarboxylase OS=Homo sapiens GN=ECHDC1;>sp|Q9NTX5|ECHD1_HUMAN Ethylmalonyl-CoA decarboxylase OS=Homo sapi"
"A0JNW5",0.3864611016477167,0.020186838279479136,37,,,"UHRF1-binding protein 1-like","UHRF1BP1L",7.4413964E8,">sp|A0JNW5|UH1BL_HUMAN UHRF1-binding protein 1-like OS=Homo sapiens GN=UHRF1BP1L PE=1 SV=2"
"Q9UN36-2;Q9UN36-3;Q9UN36;Q9UN36-5;Q9UN36-4;Q9UN36-6",0.38640257664367206,0.02030895801742232,51,,,"Protein NDRG2","NDRG2",1.18234889E9,">sp|Q9UN36-2|NDRG2_HUMAN Isoform 2 of Protein NDRG2 OS=Homo sapiens GN=NDRG2;>sp|Q9UN36-3|NDRG2_HUMAN Isoform 3 of Protein NDRG2 OS=Homo sapiens GN=NDRG2;>sp|Q9UN36|NDRG2_HUMAN Protein NDRG2 OS=Homo sapiens GN=NDRG2 PE=1 SV=2;>sp|Q9UN36-5|NDRG2_HUMAN Isofo"
"P29279;P29279-2",0.3863955567907899,0.02585798785566187,48,,,"Connective tissue growth factor","CTGF",5.5513397614E11,">sp|P29279|CTGF_HUMAN Connective tissue growth factor OS=Homo sapiens GN=CTGF PE=1 SV=2;>sp|P29279-2|CTGF_HUMAN Isoform 2 of Connective tissue growth factor OS=Homo sapiens GN=CTGF"
"Q9NX57",0.3863749413106685,0.02645327524989719,51,,,"Ras-related protein Rab-20","RAB20",7.918825E7,">sp|Q9NX57|RAB20_HUMAN Ras-related protein Rab-20 OS=Homo sapiens GN=RAB20 PE=1 SV=1"
"Q15043-3;Q15043-2;Q15043",0.3863467580775531,0.027314221557242467,75,,,"Zinc transporter ZIP14","SLC39A14",2.862902739E9,">sp|Q15043-3|S39AE_HUMAN Isoform 3 of Zinc transporter ZIP14 OS=Homo sapiens GN=SLC39A14;>sp|Q15043-2|S39AE_HUMAN Isoform 2 of Zinc transporter ZIP14 OS=Homo sapiens GN=SLC39A14;>sp|Q15043|S39AE_HUMAN Zinc transporter ZIP14 OS=Homo sapiens GN=SLC39A14 PE=1"
"Q96CG8-3;Q96CG8;Q96CG8-2",0.38625927450909836,0.03955950759866263,71,,,"Collagen triple helix repeat-containing protein 1","CTHRC1",1.82822965E10,">sp|Q96CG8-3|CTHR1_HUMAN Isoform 3 of Collagen triple helix repeat-containing protein 1 OS=Homo sapiens GN=CTHRC1;>sp|Q96CG8|CTHR1_HUMAN Collagen triple helix repeat-containing protein 1 OS=Homo sapiens GN=CTHRC1 PE=1 SV=1;>sp|Q96CG8-2|CTHR1_HUMAN Isoform"
"Q8TEY7-2;Q8TEY7;Q8TEY7-3",0.38623155563201395,0.022516906520234425,34,,,"Ubiquitin carboxyl-terminal hydrolase 33","USP33",1.28343238E9,">sp|Q8TEY7-2|UBP33_HUMAN Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 33 OS=Homo sapiens GN=USP33;>sp|Q8TEY7|UBP33_HUMAN Ubiquitin carboxyl-terminal hydrolase 33 OS=Homo sapiens GN=USP33 PE=1 SV=2;>sp|Q8TEY7-3|UBP33_HUMAN Isoform 3 of Ubiquitin carbo"
"Q9NQV6-6;Q9NQV6-2;Q9NQV6-4;Q9NQV6-1;Q9NQV6-5;Q9NQV6;Q9NQV6-7",0.3862269661638173,0.03582925051911046,42,,,"PR domain zinc finger protein 10","PRDM10",1.284204193E9,">sp|Q9NQV6-6|PRD10_HUMAN Isoform 6 of PR domain zinc finger protein 10 OS=Homo sapiens GN=PRDM10;>sp|Q9NQV6-2|PRD10_HUMAN Isoform 2 of PR domain zinc finger protein 10 OS=Homo sapiens GN=PRDM10;>sp|Q9NQV6-4|PRD10_HUMAN Isoform 4 of PR domain zinc finger pr"
"O95340;O95340-2",0.3862127710645019,0.04545463027739704,201,,,"Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2;Sulfate adenylyltransferase;Adenylyl-sulfate kinase","PAPSS2",1.6204573002E11,">sp|O95340|PAPS2_HUMAN Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2 OS=Homo sapiens GN=PAPSS2 PE=1 SV=2;>sp|O95340-2|PAPS2_HUMAN Isoform B of Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2 OS=Homo sapiens GN=PAPSS2"
"Q5HYK7-2;Q5HYK7;Q5HYK7-3;Q5HYK7-5;Q5HYK7-4",0.3862117348436629,0.02689233706976227,56,,,"SH3 domain-containing protein 19","SH3D19",4.674559042E9,">sp|Q5HYK7-2|SH319_HUMAN Isoform 2 of SH3 domain-containing protein 19 OS=Homo sapiens GN=SH3D19;>sp|Q5HYK7|SH319_HUMAN SH3 domain-containing protein 19 OS=Homo sapiens GN=SH3D19 PE=1 SV=2;>sp|Q5HYK7-3|SH319_HUMAN Isoform 3 of SH3 domain-containing protein"
"Q96JZ2;Q96JZ2-2",0.38616231019048397,0.02732852072581737,44,,,"Hematopoietic SH2 domain-containing protein","HSH2D",7.013961E7,">sp|Q96JZ2|HSH2D_HUMAN Hematopoietic SH2 domain-containing protein OS=Homo sapiens GN=HSH2D PE=1 SV=1;>sp|Q96JZ2-2|HSH2D_HUMAN Isoform 2 of Hematopoietic SH2 domain-containing protein OS=Homo sapiens GN=HSH2D"
"O95456",0.3861242986719715,0.057026867563729905,258,,,"Proteasome assembly chaperone 1","PSMG1",2.904020181E10,">sp|O95456|PSMG1_HUMAN Proteasome assembly chaperone 1 OS=Homo sapiens GN=PSMG1 PE=1 SV=1"
"Q8WYQ5;Q8WYQ5-3",0.3860365180060776,0.031210600869605275,57,,,"Microprocessor complex subunit DGCR8","DGCR8",6.264405675E9,">sp|Q8WYQ5|DGCR8_HUMAN Microprocessor complex subunit DGCR8 OS=Homo sapiens GN=DGCR8 PE=1 SV=1;>sp|Q8WYQ5-3|DGCR8_HUMAN Isoform 3 of Microprocessor complex subunit DGCR8 OS=Homo sapiens GN=DGCR8"
"Q14432",0.3860235520012595,0.028420720882859418,44,,,"cGMP-inhibited 3,5-cyclic phosphodiesterase A","PDE3A",2.01704561E9,">sp|Q14432|PDE3A_HUMAN cGMP-inhibited 3,5-cyclic phosphodiesterase A OS=Homo sapiens GN=PDE3A PE=1 SV=3"
"P08123",0.38598788723307526,0.01606385516072501,43,,,"Collagen alpha-2(I) chain","COL1A2",9.42931453E9,">sp|P08123|CO1A2_HUMAN Collagen alpha-2(I) chain OS=Homo sapiens GN=COL1A2 PE=1 SV=7"
"Q9H425",0.38596236405150547,0.0187035829608343,56,,,"Uncharacterized protein C1orf198","C1orf198",1.273438866E9,">sp|Q9H425|CA198_HUMAN Uncharacterized protein C1orf198 OS=Homo sapiens GN=C1orf198 PE=1 SV=1"
"P06727",0.38595660813815247,0.033636883659644616,48,,,"Apolipoprotein A-IV","APOA4",2.70695567576E11,">sp|P06727|APOA4_HUMAN Apolipoprotein A-IV OS=Homo sapiens GN=APOA4 PE=1 SV=3"
"P05090",0.38593104764230196,0.031238119905559716,50,,,"Apolipoprotein D","APOD",5.341488631E10,">sp|P05090|APOD_HUMAN Apolipoprotein D OS=Homo sapiens GN=APOD PE=1 SV=1"
"O94927",0.3858954378650904,0.053355381427536125,138,,,"HAUS augmin-like complex subunit 5","HAUS5",1.28182368E9,">sp|O94927|HAUS5_HUMAN HAUS augmin-like complex subunit 5 OS=Homo sapiens GN=HAUS5 PE=1 SV=2"
"Q9NXE8",0.38580164417906987,0.033032950106167865,44,,,"Pre-mRNA-splicing factor CWC25 homolog","CWC25",4.91502904E8,">sp|Q9NXE8|CWC25_HUMAN Pre-mRNA-splicing factor CWC25 homolog OS=Homo sapiens GN=CWC25 PE=1 SV=1"
"Q99985",0.3856976826221805,0.0323262211943803,66,,,"Semaphorin-3C","SEMA3C",3.506006754E9,">sp|Q99985|SEM3C_HUMAN Semaphorin-3C OS=Homo sapiens GN=SEMA3C PE=2 SV=2"
"O15040;O15040-2",0.3856637821385694,0.04027060546236746,73,,,"Tectonin beta-propeller repeat-containing protein 2","TECPR2",2.91161385E8,">sp|O15040|TCPR2_HUMAN Tectonin beta-propeller repeat-containing protein 2 OS=Homo sapiens GN=TECPR2 PE=1 SV=4;>sp|O15040-2|TCPR2_HUMAN Isoform 2 of Tectonin beta-propeller repeat-containing protein 2 OS=Homo sapiens GN=TECPR2"
"Q5JU85;Q5JU85-2;Q5JU85-3",0.3853431459828399,0.03240017819587733,105,,,"IQ motif and SEC7 domain-containing protein 2","IQSEC2",1.10542744E9,">sp|Q5JU85|IQEC2_HUMAN IQ motif and SEC7 domain-containing protein 2 OS=Homo sapiens GN=IQSEC2 PE=1 SV=1;>sp|Q5JU85-2|IQEC2_HUMAN Isoform 2 of IQ motif and SEC7 domain-containing protein 2 OS=Homo sapiens GN=IQSEC2;>sp|Q5JU85-3|IQEC2_HUMAN Isoform 3 of IQ"
"Q13506;Q13506-2",0.3852918016785261,0.0264111352938207,31,,,"NGFI-A-binding protein 1","NAB1",4.0595623E8,">sp|Q13506|NAB1_HUMAN NGFI-A-binding protein 1 OS=Homo sapiens GN=NAB1 PE=1 SV=2;>sp|Q13506-2|NAB1_HUMAN Isoform Short of NGFI-A-binding protein 1 OS=Homo sapiens GN=NAB1"
"Q0ZGT2-2",0.3852303652551042,0.020195909903772558,47,,,"Nexilin","NEXN",5.878908E9,">sp|Q0ZGT2-2|NEXN_HUMAN Isoform 2 of Nexilin OS=Homo sapiens GN=NEXN"
"P55265-3;P55265-2",0.3851856224794181,0.023389853306532742,34,,,"Double-stranded RNA-specific adenosine deaminase","ADAR",1.4333719E9,">sp|P55265-3|DSRAD_HUMAN Isoform 3 of Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens GN=ADAR;>sp|P55265-2|DSRAD_HUMAN Isoform 2 of Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens GN=ADAR"
"Q15771;Q15771-2",0.38508030025400514,0.06104730058859472,103,,,"Ras-related protein Rab-30","RAB30",1.55338233E9,">sp|Q15771|RAB30_HUMAN Ras-related protein Rab-30 OS=Homo sapiens GN=RAB30 PE=1 SV=2;>sp|Q15771-2|RAB30_HUMAN Isoform 2 of Ras-related protein Rab-30 OS=Homo sapiens GN=RAB30"
"Q9H2P0",0.38503310255316336,0.08055523372044239,224,,,"Activity-dependent neuroprotector homeobox protein","ADNP",4.667382533E10,">sp|Q9H2P0|ADNP_HUMAN Activity-dependent neuroprotector homeobox protein OS=Homo sapiens GN=ADNP PE=1 SV=1"
"P04745;P19961;P19961-2",0.38499408667687807,0.02417280994109722,33,,,"Alpha-amylase 1;Alpha-amylase 2B","AMY1A;AMY2B",7.725400662E9,">sp|P04745|AMY1_HUMAN Alpha-amylase 1 OS=Homo sapiens GN=AMY1A PE=1 SV=2;>sp|P19961|AMY2B_HUMAN Alpha-amylase 2B OS=Homo sapiens GN=AMY2B PE=1 SV=1;>sp|P19961-2|AMY2B_HUMAN Isoform 2 of Alpha-amylase 2B OS=Homo sapiens GN=AMY2B"
"P01621",0.3849353796141238,0.026780791062660927,48,,,"Ig kappa chain V-III region NG9",,2.0459736673E10,">sp|P01621|KV303_HUMAN Ig kappa chain V-III region NG9 (Fragment) OS=Homo sapiens PE=2 SV=1"
"P23588;P23588-2",0.38493331283856624,0.07450066085762261,277,,,"Eukaryotic translation initiation factor 4B","EIF4B",1.1598373598E11,">sp|P23588|IF4B_HUMAN Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B PE=1 SV=2;>sp|P23588-2|IF4B_HUMAN Isoform 2 of Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B"
"O75525-2;O75525",0.38492541744290354,0.018024421906283027,31,,,"KH domain-containing, RNA-binding, signal transduction-associated protein 3","KHDRBS3",9.058049E8,">sp|O75525-2|KHDR3_HUMAN Isoform 2 of KH domain-containing, RNA-binding, signal transduction-associated protein 3 OS=Homo sapiens GN=KHDRBS3;>sp|O75525|KHDR3_HUMAN KH domain-containing, RNA-binding, signal transduction-associated protein 3 OS=Homo sapiens"
"P42684-6;P42684;P42684-7;P42684-5",0.3849118375665763,0.026823143802488247,32,,,"Abelson tyrosine-protein kinase 2","ABL2",4.8769995E8,">sp|P42684-6|ABL2_HUMAN Isoform 6 of Abelson tyrosine-protein kinase 2 OS=Homo sapiens GN=ABL2;>sp|P42684|ABL2_HUMAN Abelson tyrosine-protein kinase 2 OS=Homo sapiens GN=ABL2 PE=1 SV=1;>sp|P42684-7|ABL2_HUMAN Isoform 7 of Abelson tyrosine-protein kinase 2"
"P46531",0.3849111857655231,0.05270020334907785,100,,,"Neurogenic locus notch homolog protein 1;Notch 1 extracellular truncation;Notch 1 intracellular domain","NOTCH1",2.776933373E9,">sp|P46531|NOTC1_HUMAN Neurogenic locus notch homolog protein 1 OS=Homo sapiens GN=NOTCH1 PE=1 SV=4"
"Q9H1C4",0.38490932521604193,0.026312597545667726,55,,,"Protein unc-93 homolog B1","UNC93B1",2.016666457E9,">sp|Q9H1C4|UN93B_HUMAN Protein unc-93 homolog B1 OS=Homo sapiens GN=UNC93B1 PE=1 SV=2"
"P16383",0.38483295255956196,0.04617753934099159,112,,,"GC-rich sequence DNA-binding factor 2","GCFC2",3.44740742E9,">sp|P16383|GCFC2_HUMAN GC-rich sequence DNA-binding factor 2 OS=Homo sapiens GN=GCFC2 PE=1 SV=2"
"Q96AP7",0.3848218631916949,0.045445368702445615,121,,,"Endothelial cell-selective adhesion molecule","ESAM",1.283464249E10,">sp|Q96AP7|ESAM_HUMAN Endothelial cell-selective adhesion molecule OS=Homo sapiens GN=ESAM PE=1 SV=1"
"Q8N0U4;Q8N0U4-3",0.38474810650637464,0.023824478042345856,40,,,"Protein FAM185A","FAM185A",1.5829837E8,">sp|Q8N0U4|F185A_HUMAN Protein FAM185A OS=Homo sapiens GN=FAM185A PE=2 SV=3;>sp|Q8N0U4-3|F185A_HUMAN Isoform 3 of Protein FAM185A OS=Homo sapiens GN=FAM185A"
"P78345",0.3847393567401485,0.048489067318458756,98,,,"Ribonuclease P protein subunit p38","RPP38",3.78161413E9,">sp|P78345|RPP38_HUMAN Ribonuclease P protein subunit p38 OS=Homo sapiens GN=RPP38 PE=1 SV=2"
